Question,temp_0_bias,temp_0_std,temp_0_rmse,temp_0_regression_bias,temp_0_regression_pval,temp_0_wasserstein,temp_0_kappa,temp_0_wilcoxon_pval,temp_4_bias,temp_4_std,temp_4_rmse,temp_4_regression_bias,temp_4_regression_pval,temp_4_wasserstein,temp_4_kappa,temp_4_wilcoxon_pval,temp_8_bias,temp_8_std,temp_8_rmse,temp_8_regression_bias,temp_8_regression_pval,temp_8_wasserstein,temp_8_kappa,temp_8_wilcoxon_pval,temp_12_bias,temp_12_std,temp_12_rmse,temp_12_regression_bias,temp_12_regression_pval,temp_12_wasserstein,temp_12_kappa,temp_12_wilcoxon_pval
Q4J,0.7984496124031008,2.482374886579257,2.598449149876927,0.7984496124030985,0.00037139511769025284,0.8294573643410852,0.5614454163300195,0.0005262999693632431,0.7751937984496124,2.3790764689183996,2.493402146378697,0.7751937984496108,0.0003109593750939166,0.806201550387597,0.5794903060602365,0.0003690124165449038,1.5271317829457365,2.6282049464054507,3.0308491403611475,1.5271317829457345,1.2723752855219624e-10,1.5736434108527133,0.43581216990776794,4.305646436899196e-09,0.9689922480620154,2.5029294851737105,2.674890420127509,0.9689922480620133,1.8319329495622422e-05,0.9999999999999999,0.5398145607315536,3.5882789615760465e-05
Q5A,0.48484848484848486,2.9923180232790156,3.0201344541612913,0.4848484848484823,0.06952342094605757,0.606060606060606,0.6398803589232303,0.022463717332976356,-0.09090909090909091,3.2514343175656255,3.24037034920393,-0.09090909090909338,0.7541343767951961,0.6515151515151516,0.5567164179104478,0.928114240648737,-0.3106060606060606,3.4043810475488123,3.405654834020155,-0.3106060606060633,0.3067809435019416,0.3560606060606063,0.4708525345622119,0.6189018958741743,0.5,2.9898045584469104,3.0201344541612913,0.4999999999999978,0.06102758471820017,0.606060606060606,0.6408828793000596,0.017966465555122987
Q5B,-0.3252032520325203,3.100755949498443,3.1052015108144313,-0.32520325203253025,0.2576844343513077,0.42276422764227645,0.529109854353889,0.3278521325560325,-0.3333333333333333,3.1143945722905064,3.1195684504548336,-0.3333333333333425,0.24805053071268557,0.5609756097560977,0.5201091261110622,0.28635201151471323,-0.21951219512195122,3.074316091788076,3.0696521346306125,-0.2195121951219598,0.4409497046793389,0.6097560975609758,0.4927248465439018,0.6071525613117743,-0.3252032520325203,3.15318193430208,3.1571315580439068,-0.32520325203253,0.26568180249610385,0.4227642276422764,0.5170631413089428,0.25708015253178085
Q5C,0.25396825396825395,3.064471263853542,3.062834043978286,0.25396825396824585,0.36501030366701703,0.6825396825396826,0.47508141715188,0.2605697028282955,0.16666666666666666,2.997999332888518,2.9907264074877267,0.16666666666665886,0.5434190690976191,0.5476190476190477,0.486456381955344,0.38100577390664225,-0.007936507936507936,3.018598434362628,3.006606482345593,-0.00793650793651679,0.9770733137533483,0.7222222222222221,0.4055668309654973,0.7964669965270421,0.23809523809523808,3.0104579623135646,3.007926037591192,0.2380952380952302,0.3873241721726899,0.6666666666666667,0.48452572347266887,0.3120994514708586
Q5D,-0.09448818897637795,2.958531035288316,2.9483747024126314,-0.09448818897637476,0.7259267936925269,0.4881889763779529,0.41627184692373664,0.8037772753118984,0.2047244094488189,2.939437865158849,2.9349911802842708,0.20472440944882098,0.44459547470783045,0.4566929133858267,0.3580998669426375,0.3267303195606227,-0.4881889763779528,2.8168037209041987,2.8478476469910468,-0.4881889763779535,0.05713217712076536,0.8976377952755905,0.33936345363271825,0.014454220406294533,-0.047244094488188976,2.7799116912904944,2.769348540466273,-0.047244094488186866,0.8520240830709438,0.3937007874015749,0.4414734142464962,0.8564109401505138
Q5E,0.051470588235294115,1.4672718596905112,1.4627733530362594,0.05147058823530504,0.6897778938784651,0.21323529411764708,0.5065720378091085,0.9821066337980983,-0.051470588235294115,1.6658658206656,1.6605279103876787,-0.051470588235282166,0.7251595729184654,0.19852941176470595,0.4049017920794513,0.4542973799874389,-0.03676470588235294,1.7946756159397725,1.788443292856865,-0.036764705882341486,0.8156847876496179,0.38970588235294124,0.22838984206650115,0.41887246112770316,0.029411764705882353,1.5631932013508296,1.557713256101807,0.02941176470589424,0.830474296351689,0.2205882352941177,0.420087771172461,0.7204326031081061
Q5F,0.7307692307692307,2.7780659759062196,2.8622207623290854,0.7307692307692366,0.003466897821434772,0.8076923076923077,0.49916436958739385,0.0031050584685495307,0.7461538461538462,2.665634117328504,2.7582045442084797,0.7461538461538517,0.0018682985051378363,0.7769230769230769,0.5255404418005624,0.002057789036464798,0.2230769230769231,2.728731382030353,2.727354311134059,0.22307692307692506,0.36366020677789224,0.8692307692307693,0.45546628079661855,0.4338251474835435,0.7923076923076923,2.672559826949163,2.777658117080757,0.7923076923076988,0.0009868673746608416,0.8384615384615385,0.5118198087564678,0.0011418391926681553
Q5G,0.2109375,2.464399573102039,2.463800418053378,0.21093749999999972,0.345488143820171,0.3515625,0.4245776440638741,0.7654319103964364,0.2578125,2.5541261776772233,2.557159068184848,0.25781249999999967,0.2659186289764053,0.2734375,0.40919819124296897,0.5438981883360983,-0.28125,2.740588763688114,2.7443123000125187,-0.28125000000000006,0.25802370915786144,0.71875,0.24983281251899858,0.13972048153661404,0.2578125,2.5510414539948187,2.5541020927128186,0.2578124999999996,0.26534098649417115,0.2890625,0.4196224939725016,0.5543300282923183
Q5H,1.6666666666666667,3.477930419085465,3.844187531556932,1.6666666666666634,1.6233394490847795e-07,1.6666666666666665,0.3927757992380322,8.072932586138789e-07,1.3492063492063493,3.5402089437036572,3.7754427891266285,1.3492063492063462,3.104197905383857e-05,1.349206349206349,0.4017511579214518,5.899611621607262e-05,0.8968253968253969,3.4775378993290413,3.5779305892634783,0.8968253968253941,0.004819510845873312,1.087301587301587,0.3240136502424714,0.004669255558118189,1.746031746031746,3.5189464512811397,3.9157800414902435,1.746031746031743,5.8456601419966096e-08,1.746031746031746,0.3778763685431852,3.1332951256264724e-07
Q5I,-0.24,2.7573947498411635,2.756809750418044,-0.240000000000002,0.3434458235642812,0.448,0.141871936659545,0.1489543054604497,-0.368,2.889178921200568,2.9010342983149995,-0.368000000000002,0.16562853196491867,0.464,0.1241546656711704,0.05963766282002153,-1.216,3.0256537550025926,3.249615361854384,-1.216000000000001,1.2172651550001817e-05,1.3279999999999998,0.11726522892348323,6.649406851070355e-06,-0.24,2.7864881354551385,2.7856776554368237,-0.24000000000000213,0.34850797033053316,0.43200000000000005,0.12189101955572423,0.10587955435606587
Q5J,0.016129032258064516,2.024178528421501,2.0160645150967413,0.01612903225804975,0.9311775312924921,0.12903225806451618,0.375002500150009,0.9957249751114584,-0.29838709677419356,2.114525216115488,2.127015173520654,-0.2983870967742065,0.126151022336395,0.34677419354838707,0.3625467341104024,0.09108197893548728,-0.75,2.3360901252243527,2.4445462670223495,-0.7500000000000134,0.0005019731183456307,0.7983870967741935,0.19298060708263076,0.0004222314174098125,-0.008064516129032258,2.139432216076486,2.1308032712207763,-0.008064516129045962,0.9674111275282525,0.07258064516129029,0.3641090730429086,0.9884274748080469
Q6A,-1.5643564356435644,2.515614603170201,2.9517573218556965,-1.5643564356435617,1.502262387425343e-09,1.5643564356435644,0.5618653258404811,1.0052458292499732e-08,-1.5247524752475248,2.910649616171416,3.273052289091745,-1.5247524752475228,3.551264749538238e-07,1.5247524752475248,0.4550558996299954,6.639602103176595e-07,-2.257425742574257,2.6595242632716647,3.4783631065474028,-2.2574257425742537,1.5846628330671314e-16,2.257425742574257,0.3864973953155446,1.0022210527719751e-10,-1.6534653465346534,2.491728892011956,2.980132231766215,-1.653465346534651,1.1211155815105874e-10,1.6534653465346536,0.5634489637592819,4.476421625309447e-09
Q6B,1.4406779661016949,2.706568057068683,3.0559749754943115,1.4406779661017035,1.7753214556955628e-08,1.491525423728814,0.525246255960161,1.3377205529071635e-07,1.228813559322034,2.7156117723776556,2.97019088583631,1.2288135593220422,1.6823274977372766e-06,1.3135593220338984,0.5173625026521134,3.4553596275497318e-06,1.0677966101694916,2.809412791275658,2.994344952558949,1.0677966101695007,5.772780245811175e-05,1.2033898305084747,0.47680392929284454,6.018538485068297e-05,1.4576271186440677,2.7037298321153056,3.0615161858027475,1.4576271186440763,1.1645976916026915e-08,1.457627118644068,0.5267574173054748,3.8710040975899144e-08
Q6C,1.0793650793650793,2.7381838494978368,2.9331168751303798,1.0793650793650653,1.642435104786351e-05,1.0793650793650795,0.41322839516780374,2.894920893925277e-05,0.8888888888888888,2.8571936503421593,2.9814239699997196,0.8888888888888747,0.0006725905198622323,0.9047619047619047,0.407874861535363,0.0010558441647748847,0.7063492063492064,3.0726339458320386,3.140872389174601,0.706349206349191,0.011980156837735848,1.1825396825396828,0.2097902097902098,0.013887828040668536,1.1349206349206349,2.627099311722112,2.8521782263597473,1.13492063492062,2.3353781514067242e-06,1.150793650793651,0.421976959639088,8.254659546617763e-06
Q6D,-0.1484375,2.1919316751449935,2.1883926750014497,-0.14843749999999586,0.4554387247746644,0.2109375,0.4909034284082946,0.5769600334524798,-0.1875,2.1726648248049862,2.172268399622846,-0.18749999999999598,0.34152589695453983,0.28125,0.494765458561514,0.4809251307683553,-0.5390625,1.9517903904739506,2.0175015489461217,-0.5390624999999951,0.0023343406389738073,0.7734375,0.48415841584158414,0.001604039418193935,-0.140625,2.1507529353638875,2.1469455046647083,-0.14062499999999578,0.47113489247949514,0.234375,0.4679966749792186,0.5171198036025411
Q6E,0.14782608695652175,2.695817027020408,2.6881381952053243,0.1478260869565145,0.5670312957668349,0.373913043478261,0.4512331677624968,0.5780862868903305,-0.21739130434782608,2.919332442004724,2.9147302060247435,-0.21739130434783405,0.43694907492911117,0.652173913043478,0.35057541024351613,0.28401666620140165,-0.2608695652173913,2.896116445396087,2.895273509645017,-0.2608695652173998,0.34706147412035593,0.7130434782608694,0.3066136275503184,0.23509506320477525,0.19130434782608696,2.7011876925566516,2.6962131253651487,0.19130434782607986,0.45971408280284054,0.4,0.45729607677109785,0.6068225298870131
Q6F,-0.8362068965517241,2.9160544085018936,3.0214748625179038,-0.8362068965517221,0.0026968511334720955,0.8534482758620691,0.6322696521582949,0.0009562559735805864,-1.0517241379310345,3.089518965192132,3.2509945427886184,-1.0517241379310316,0.0003684049662742529,1.0517241379310345,0.5752540125318824,0.0001106200432240027,-0.9741379310344828,3.163545635755117,3.2970728920016943,-0.9741379310344784,0.0012739123947408137,0.9741379310344829,0.480517082179132,0.000939303515586045,-0.7672413793103449,2.8417929387002805,2.9316936378494423,-0.7672413793103451,0.004730712727358562,0.7672413793103451,0.6439329564906837,0.0020555818403269433
Q6G,0.13953488372093023,2.726445104339485,2.7194390666476242,0.13953488372093184,0.5711343047448345,0.5116279069767441,0.5920157536698891,0.598498886725169,0.24806201550387597,2.764255685736041,2.76467192496925,0.2480620155038775,0.3206475394739873,0.558139534883721,0.5441663441276394,0.2687432984340684,-0.32558139534883723,2.8700032412265952,2.877337270366799,-0.3255813953488352,0.20931442186773896,1.1317829457364341,0.4617692560123763,0.21583953505384235,0.3178294573643411,2.7866436356193782,2.7939580437772498,0.3178294573643422,0.20686873233933456,0.6279069767441859,0.5401777655066954,0.16128492561408092
