,index_human,Question,Variable,Effect_Size_human,P_Value_human,Significant_human,Lower_CI_human,Upper_CI_human,Marginal_R2_human,Conditional_R2_human,Group_Variance_Prop_human,Demographic_Trust_human,index_llm,Effect_Size_llm,P_Value_llm,Significant_llm,Lower_CI_llm,Upper_CI_llm,Marginal_R2_llm,Conditional_R2_llm,Group_Variance_Prop_llm,Demographic_Trust_llm
128,128,Q2F,C(RACE)[T.Hispanic],0.15101834405427664,0.8615113176120945,False,-1.545682289491487,1.8477189776000404,0.056619333677072045,0.056918627989963236,0.0002992943128911856,Low/Moderate,128,0.4564994389832403,0.10053136178586834,False,-0.08830461831294056,1.0013034962794212,0.06398810184251319,0.1386679063712358,0.07467980452872262,Low/Moderate
129,129,Q2F,C(RACE)[T.Other_non_Hispanic],-1.417240968974922,0.40674206714164585,False,-4.765367334452205,1.930885396502361,0.056619333677072045,0.056918627989963236,0.0002992943128911856,Low/Moderate,129,0.32438113628918747,0.5574403786708237,False,-0.7593619810246204,1.4081242536029954,0.06398810184251319,0.1386679063712358,0.07467980452872262,Low/Moderate
130,130,Q2F,C(RACE)[T.White_non_Hispanic],0.17406864611612963,0.9332823771967539,False,-3.9012455444260903,4.2493828366583495,0.056619333677072045,0.056918627989963236,0.0002992943128911856,Low/Moderate,130,-0.3179589411748466,0.6356242222365808,False,-1.6331854111722284,0.9972675288225351,0.06398810184251319,0.1386679063712358,0.07467980452872262,Low/Moderate
131,131,Q2F,C(AGEBRACKET)[T.30_44],0.16547919813081613,0.7459463966308012,False,-0.8355835357100456,1.1665419319716779,0.056619333677072045,0.056918627989963236,0.0002992943128911856,Low/Moderate,131,0.2926812009668007,0.07581502991819666,False,-0.03040748138419852,0.6157698833178,0.06398810184251319,0.1386679063712358,0.07467980452872262,Low/Moderate
132,132,Q2F,C(AGEBRACKET)[T.45_59],0.6745663308519666,0.17213370335798373,False,-0.2937544946187104,1.6428871563226437,0.056619333677072045,0.056918627989963236,0.0002992943128911856,Low/Moderate,132,0.14557469835602266,0.36387489626538316,False,-0.16865348231996086,0.4598028790320062,0.06398810184251319,0.1386679063712358,0.07467980452872262,Low/Moderate
133,133,Q2F,C(AGEBRACKET)[T.60plus],0.23441516948582902,0.6339599704426602,False,-0.7304804869909831,1.199310825962641,0.056619333677072045,0.056918627989963236,0.0002992943128911856,Low/Moderate,133,0.12070994864993728,0.44554174595233553,False,-0.1894183518549749,0.4308382491548495,0.06398810184251319,0.1386679063712358,0.07467980452872262,Low/Moderate
134,134,Q2F,C(EDUCATION)[T.HS_graduate_or_equivalent],-2.258176818443411,0.0005902399861021791,True,-3.5462640710359654,-0.9700895658508564,0.056619333677072045,0.056918627989963236,0.0002992943128911856,Low/Moderate,134,-0.15046875520470374,0.47718029337697465,False,-0.5653458975422503,0.26440838713284276,0.06398810184251319,0.1386679063712358,0.07467980452872262,Low/Moderate
135,135,Q2F,C(EDUCATION)[T.No_HS_diploma],-0.8780509102031632,0.5077454220120949,False,-3.4762875011302987,1.7201856807239726,0.056619333677072045,0.056918627989963236,0.0002992943128911856,Low/Moderate,135,-0.6433528381861515,0.12739652222757833,False,-1.4705029596050214,0.18379728323271827,0.06398810184251319,0.1386679063712358,0.07467980452872262,Low/Moderate
136,136,Q2F,C(EDUCATION)[T.Some_college],-0.9432731199712121,0.00820864977010709,True,-1.6426776128470655,-0.24386862709535873,0.056619333677072045,0.056918627989963236,0.0002992943128911856,Low/Moderate,136,-0.14364523973796284,0.21325832654249488,False,-0.36984393093106244,0.08255345145513676,0.06398810184251319,0.1386679063712358,0.07467980452872262,Low/Moderate
137,137,Q2F,C(PARTYBEFORE)[T.Independent],-0.21643036855782,0.5673885539358475,False,-0.9581587240824541,0.5252979869668142,0.056619333677072045,0.056918627989963236,0.0002992943128911856,Low/Moderate,137,0.07782398348623554,0.5199352324243188,False,-0.1592314702744829,0.314879437246954,0.06398810184251319,0.1386679063712358,0.07467980452872262,Low/Moderate
138,138,Q2F,C(PARTYBEFORE)[T.Republican],0.2410939709936829,0.562494891397942,False,-0.5748326048217621,1.0570205468091278,0.056619333677072045,0.056918627989963236,0.0002992943128911856,Low/Moderate,138,-0.07351319979556338,0.5778420758625142,False,-0.33240446458668843,0.1853780649955617,0.06398810184251319,0.1386679063712358,0.07467980452872262,Low/Moderate
139,139,Q2F,C(GENDER)[T.Male],0.29515609270354576,0.34321906117012024,False,-0.31518434232188036,0.9054965277289719,0.056619333677072045,0.056918627989963236,0.0002992943128911856,Low/Moderate,139,0.12240397515225276,0.21799511182384435,False,-0.07234551955977886,0.3171534698642844,0.06398810184251319,0.1386679063712358,0.07467980452872262,Low/Moderate
140,140,Q2F,RACE_majority[T.True],-0.6837187428963966,0.7270677018185554,False,-4.523127355853109,3.155689870060316,0.056619333677072045,0.056918627989963236,0.0002992943128911856,Low/Moderate,140,0.4991277722124952,0.4312465994791975,False,-0.7438170494093603,1.7420725938343506,0.06398810184251319,0.1386679063712358,0.07467980452872262,Low/Moderate
141,141,Q2F,AGEBRACKET_majority[T.True],-0.42187925715142216,0.19385277412956814,False,-1.0582911733470841,0.2145326590442398,0.056619333677072045,0.056918627989963236,0.0002992943128911856,Low/Moderate,141,-0.18437648729237477,0.08111453891485473,False,-0.3915544291077242,0.02280145452297469,0.06398810184251319,0.1386679063712358,0.07467980452872262,Low/Moderate
142,142,Q2F,EDUCATION_majority[T.True],-0.9690351994344503,0.009815204207252784,True,-1.7045400960518795,-0.23353030281702114,0.056619333677072045,0.056918627989963236,0.0002992943128911856,Low/Moderate,142,-0.08682781524749217,0.47940581179760033,False,-0.32744616888024913,0.1537905383852648,0.06398810184251319,0.1386679063712358,0.07467980452872262,Low/Moderate
143,143,Q2F,PARTYBEFORE_majority[T.True],0.5347746249502722,0.11592622859186952,False,-0.13193598333801937,1.2014852332385637,0.056619333677072045,0.056918627989963236,0.0002992943128911856,Low/Moderate,143,-0.10976151265093272,0.32493701041803835,False,-0.32830750438754375,0.10878447908567833,0.06398810184251319,0.1386679063712358,0.07467980452872262,Low/Moderate
144,144,Q2F,GENDER_majority[T.True],-0.013234547263677645,0.9663677786913615,False,-0.628429865624074,0.6019607710967186,0.056619333677072045,0.056918627989963236,0.0002992943128911856,Low/Moderate,144,0.0777387578833112,0.44138319597781694,False,-0.12017417410167444,0.2756516898682968,0.06398810184251319,0.1386679063712358,0.07467980452872262,Low/Moderate
145,145,Q2F,RACE_diversity,0.04219127503824143,0.8071319405696473,False,-0.29653877710856824,0.3809213271850511,0.056619333677072045,0.056918627989963236,0.0002992943128911856,Low/Moderate,145,-0.0019664968532858954,0.97882450763841,False,-0.1471766218478291,0.1432436281412573,0.06398810184251319,0.1386679063712358,0.07467980452872262,Low/Moderate
146,146,Q2F,AGEBRACKET_diversity,0.21120437772686249,0.19667035011414313,False,-0.10941696722020519,0.5318257226739301,0.056619333677072045,0.056918627989963236,0.0002992943128911856,Low/Moderate,146,0.08095575670573288,0.2439715572140746,False,-0.055228283889408286,0.21713979730087404,0.06398810184251319,0.1386679063712358,0.07467980452872262,Low/Moderate
147,147,Q2F,EDUCATION_diversity,0.23701505958599642,0.17691660975209655,False,-0.10701040679372012,0.581040525965713,0.056619333677072045,0.056918627989963236,0.0002992943128911856,Low/Moderate,147,-0.011186565824275416,0.880567509066841,False,-0.15711195770332784,0.13473882605477702,0.06398810184251319,0.1386679063712358,0.07467980452872262,Low/Moderate
148,148,Q2F,PARTYBEFORE_diversity,-0.01594120850777227,0.9237953051414936,False,-0.3425785201772818,0.3106961031617373,0.056619333677072045,0.056918627989963236,0.0002992943128911856,Low/Moderate,148,0.06365903934198133,0.36948228066011635,False,-0.0753685617265886,0.20268664041055126,0.06398810184251319,0.1386679063712358,0.07467980452872262,Low/Moderate
149,149,Q2F,GENDER_diversity,0.10923332252827031,0.4986031018580276,False,-0.20715024613657576,0.4256168911931164,0.056619333677072045,0.056918627989963236,0.0002992943128911856,Low/Moderate,149,0.013010917034303765,0.8529418559676556,False,-0.12455966242729039,0.15058149649589792,0.06398810184251319,0.1386679063712358,0.07467980452872262,Low/Moderate
150,150,Q2G,Intercept,-2.132607890490086,0.051566184634519605,False,-4.279704838245397,0.014489057265225203,0.05205107504946408,0.05205107520181968,1.5235559397146801e-10,Low/Moderate,150,0.6401950372279693,0.079709894170828,False,-0.0758397696584302,1.356229844114369,0.0769969920773563,0.10859882688199603,0.03160183480463973,Low/Moderate
151,151,Q2G,C(RACE)[T.Asian_non_Hispanic],1.9265435957422044,0.10919403056035298,False,-0.4307382866530103,4.283825478137419,0.05205107504946408,0.05205107520181968,1.5235559397146801e-10,Low/Moderate,151,-0.0688501812883889,0.8625480241334342,False,-0.848279890737661,0.7105795281608831,0.0769969920773563,0.10859882688199603,0.03160183480463973,Low/Moderate
152,152,Q2G,C(RACE)[T.Black_non_Hispanic],0.9947111927042361,0.33028174149205725,False,-1.0078619078343998,2.9972842932428723,0.05205107504946408,0.05205107520181968,1.5235559397146801e-10,Low/Moderate,152,0.25757210103900796,0.4415281607632101,False,-0.39838169737360785,0.9135258994516238,0.0769969920773563,0.10859882688199603,0.03160183480463973,Low/Moderate
153,153,Q2G,C(RACE)[T.Hispanic],1.4760651063965495,0.15865858411244282,False,-0.5763183404827106,3.5284485532758096,0.05205107504946408,0.05205107520181968,1.5235559397146801e-10,Low/Moderate,153,0.10731229657739315,0.7559590640796152,False,-0.5694377946832802,0.7840623878380665,0.0769969920773563,0.10859882688199603,0.03160183480463973,Low/Moderate
154,154,Q2G,C(RACE)[T.Other_non_Hispanic],4.128645979730201,0.042175058562005444,True,0.14594950303129872,8.111342456429103,0.05205107504946408,0.05205107520181968,1.5235559397146801e-10,Low/Moderate,154,1.191877208745303,0.0795577534389224,False,-0.14052029064264615,2.5242747081332517,0.0769969920773563,0.10859882688199603,0.03160183480463973,Low/Moderate
155,155,Q2G,C(RACE)[T.White_non_Hispanic],2.730555259638751,0.33029298157093323,False,-2.7667827088212076,8.22789322809871,0.05205107504946408,0.05205107520181968,1.5235559397146801e-10,Low/Moderate,155,0.802681333666329,0.39415720162480694,False,-1.0436065194145943,2.6489691867472525,0.0769969920773563,0.10859882688199603,0.03160183480463973,Low/Moderate
156,156,Q2G,C(AGEBRACKET)[T.30_44],-0.4305254315210591,0.46906813707184547,False,-1.596021150063708,0.7349702870215897,0.05205107504946408,0.05205107520181968,1.5235559397146801e-10,Low/Moderate,156,-0.4595452945346027,0.021697265656046988,True,-0.851896733111877,-0.06719385595732841,0.0769969920773563,0.10859882688199603,0.03160183480463973,Low/Moderate
157,157,Q2G,C(AGEBRACKET)[T.45_59],-0.4580978496625742,0.42728070953797126,False,-1.58910660753928,0.6729109082141314,0.05205107504946408,0.05205107520181968,1.5235559397146801e-10,Low/Moderate,157,0.04563575918563292,0.8132678770059041,False,-0.3330253683263527,0.4242968866976185,0.0769969920773563,0.10859882688199603,0.03160183480463973,Low/Moderate
158,158,Q2G,C(AGEBRACKET)[T.60plus],-0.19126028128398512,0.7389342830019372,False,-1.3160807762288955,0.9335602136609252,0.05205107504946408,0.05205107520181968,1.5235559397146801e-10,Low/Moderate,158,-0.3094226099217095,0.10887076431580993,False,-0.6876806786313339,0.06883545878791492,0.0769969920773563,0.10859882688199603,0.03160183480463973,Low/Moderate
159,159,Q2G,C(EDUCATION)[T.HS_graduate_or_equivalent],0.7925740753122081,0.2836123600227364,False,-0.6561846007906065,2.2413327514150225,0.05205107504946408,0.05205107520181968,1.5235559397146801e-10,Low/Moderate,159,-0.6703275481546761,0.006707898656407702,True,-1.1549509064529706,-0.1857041898563816,0.0769969920773563,0.10859882688199603,0.03160183480463973,Low/Moderate
160,160,Q2G,C(EDUCATION)[T.No_HS_diploma],0.11697087472974003,0.9399859801831085,False,-2.92813957377944,3.1620813232389198,0.05205107504946408,0.05205107520181968,1.5235559397146801e-10,Low/Moderate,160,0.4186875102262061,0.4192751744349952,False,-0.5973251017537541,1.4347001222061664,0.0769969920773563,0.10859882688199603,0.03160183480463973,Low/Moderate
161,161,Q2G,C(EDUCATION)[T.Some_college],0.5963106050351779,0.14383784081938325,False,-0.20329897169816236,1.395920181768518,0.05205107504946408,0.05205107520181968,1.5235559397146801e-10,Low/Moderate,161,-0.11371132610796293,0.4063786785956912,False,-0.38213793173759114,0.1547152795216653,0.0769969920773563,0.10859882688199603,0.03160183480463973,Low/Moderate
162,162,Q2G,C(PARTYBEFORE)[T.Independent],-0.00713238328698714,0.9864387152537394,False,-0.8295664278539591,0.8153016612799847,0.05205107504946408,0.05205107520181968,1.5235559397146801e-10,Low/Moderate,162,-0.11470091182507113,0.4142019287720481,False,-0.3900269805858361,0.16062515693569385,0.0769969920773563,0.10859882688199603,0.03160183480463973,Low/Moderate
163,163,Q2G,C(PARTYBEFORE)[T.Republican],0.9076250467626358,0.05402890098477929,False,-0.01571554199711933,1.8309656355223909,0.05205107504946408,0.05205107520181968,1.5235559397146801e-10,Low/Moderate,163,-0.22097685254252603,0.15839609929337273,False,-0.5280387723654889,0.08608506728043691,0.0769969920773563,0.10859882688199603,0.03160183480463973,Low/Moderate
164,164,Q2G,C(GENDER)[T.Male],0.7873752385211137,0.02775709913725207,True,0.0861322566967595,1.4886182203454679,0.05205107504946408,0.05205107520181968,1.5235559397146801e-10,Low/Moderate,164,0.22337070487528904,0.06094409017864385,False,-0.010258802881298212,0.4570002126318763,0.0769969920773563,0.10859882688199603,0.03160183480463973,Low/Moderate
165,165,Q2G,RACE_majority[T.True],-1.3638008749045571,0.610807203914471,False,-6.616084888409779,3.888483138600665,0.05205107504946408,0.05205107520181968,1.5235559397146801e-10,Low/Moderate,165,-0.6522479342564207,0.4696151670816756,False,-2.420154191451008,1.1156583229381667,0.0769969920773563,0.10859882688199603,0.03160183480463973,Low/Moderate
166,166,Q2G,AGEBRACKET_majority[T.True],-0.22369681898534596,0.5495643006160185,False,-0.9563640679949743,0.5089704300242823,0.05205107504946408,0.05205107520181968,1.5235559397146801e-10,Low/Moderate,166,-0.18565073499054144,0.1418291770022421,False,-0.4333467564396853,0.06204528645860241,0.0769969920773563,0.10859882688199603,0.03160183480463973,Low/Moderate
167,167,Q2G,EDUCATION_majority[T.True],0.5022250977624945,0.2520718537832589,False,-0.3572143628288492,1.361664558353838,0.05205107504946408,0.05205107520181968,1.5235559397146801e-10,Low/Moderate,167,-0.10418384276530118,0.476414462930822,False,-0.39094406706245344,0.18257638153185107,0.0769969920773563,0.10859882688199603,0.03160183480463973,Low/Moderate
168,168,Q2G,PARTYBEFORE_majority[T.True],-0.10167937792251718,0.7905910441107356,False,-0.8521709267701373,0.648812170925103,0.05205107504946408,0.05205107520181968,1.5235559397146801e-10,Low/Moderate,168,-0.03017219416537444,0.8151392747981536,False,-0.2831067379040597,0.22276234957331084,0.0769969920773563,0.10859882688199603,0.03160183480463973,Low/Moderate
169,169,Q2G,GENDER_majority[T.True],-0.34629815158586924,0.3351475237784248,False,-1.0505249151326939,0.35792861196095543,0.05205107504946408,0.05205107520181968,1.5235559397146801e-10,Low/Moderate,169,-0.12902679309148923,0.2834520673538552,False,-0.3647983996863722,0.10674481350339374,0.0769969920773563,0.10859882688199603,0.03160183480463973,Low/Moderate
170,170,Q2G,RACE_diversity,0.002069685769778154,0.9917612753778104,False,-0.39077859930013153,0.3949179708396879,0.05205107504946408,0.05205107520181968,1.5235559397146801e-10,Low/Moderate,170,-0.01599700124516411,0.8360188950681593,False,-0.16747187565790025,0.135477873167572,0.0769969920773563,0.10859882688199603,0.03160183480463973,Low/Moderate
171,171,Q2G,AGEBRACKET_diversity,0.045120654769286374,0.806396096872836,False,-0.3157231835255256,0.4059644930640984,0.05205107504946408,0.05205107520181968,1.5235559397146801e-10,Low/Moderate,171,0.05572630498343333,0.43410649254470457,False,-0.08391035567698354,0.19536296564385022,0.0769969920773563,0.10859882688199603,0.03160183480463973,Low/Moderate
172,172,Q2G,EDUCATION_diversity,-0.14891402826539218,0.4516703519246573,False,-0.536707346561536,0.2388792900307516,0.05205107504946408,0.05205107520181968,1.5235559397146801e-10,Low/Moderate,172,0.04922734094329606,0.5207768858541129,False,-0.10102426382791213,0.19947894571450425,0.0769969920773563,0.10859882688199603,0.03160183480463973,Low/Moderate
173,173,Q2G,PARTYBEFORE_diversity,-0.097381839748653,0.6034283971843188,False,-0.46479951189591207,0.27003583239860607,0.05205107504946408,0.05205107520181968,1.5235559397146801e-10,Low/Moderate,173,0.07678481795094123,0.2906896586727731,False,-0.06564757569160894,0.2192172115934914,0.0769969920773563,0.10859882688199603,0.03160183480463973,Low/Moderate
174,174,Q2G,GENDER_diversity,-0.01734379356904489,0.9254829964891387,False,-0.38079327343157654,0.3461056862934868,0.05205107504946408,0.05205107520181968,1.5235559397146801e-10,Low/Moderate,174,-0.01247402518001433,0.8631886654590475,False,-0.15435615178725337,0.1294081014272247,0.0769969920773563,0.10859882688199603,0.03160183480463973,Low/Moderate
175,175,Q2H,Intercept,-1.4497528376467592,0.06005431322307216,False,-2.9608523082407023,0.0613466329471839,0.07138582265322549,0.09948050741155089,0.028094684758325415,Low/Moderate,175,0.5964051829604188,0.1515273905439234,False,-0.21866071747120253,1.41147108339204,0.07995649569187431,0.07995649614731479,4.5544046401020006e-10,Low/Moderate
176,176,Q2H,C(RACE)[T.Asian_non_Hispanic],0.8316943254958177,0.30416083517404424,False,-0.7546893057394427,2.418077956731078,0.07138582265322549,0.09948050741155089,0.028094684758325415,Low/Moderate,176,-0.8329260058776317,0.05823492098539906,False,-1.6948950297438472,0.029043017988583997,0.07995649569187431,0.07995649614731479,4.5544046401020006e-10,Low/Moderate
177,177,Q2H,C(RACE)[T.Black_non_Hispanic],0.32690594437547255,0.6347047474282923,False,-1.021658897986389,1.675470786737334,0.07138582265322549,0.09948050741155089,0.028094684758325415,Low/Moderate,177,-0.8197389113275478,0.028393545251840954,True,-1.5527686696751957,-0.08670915297990012,0.07995649569187431,0.07995649614731479,4.5544046401020006e-10,Low/Moderate
178,178,Q2H,C(RACE)[T.Hispanic],0.5889539527052876,0.40987578237477906,False,-0.8117393884743944,1.9896472938849696,0.07138582265322549,0.09948050741155089,0.028094684758325415,Low/Moderate,178,-0.5519398089633281,0.155285478458153,False,-1.3131644627498194,0.20928484482316323,0.07995649569187431,0.07995649614731479,4.5544046401020006e-10,Low/Moderate
179,179,Q2H,C(RACE)[T.Other_non_Hispanic],-0.7494237171209537,0.609601502253174,False,-3.6258859613646113,2.1270385271227035,0.07138582265322549,0.09948050741155089,0.028094684758325415,Low/Moderate,179,0.8736510637008816,0.2728215744961533,False,-0.6878513045314811,2.4351534319332444,0.07995649569187431,0.07995649614731479,4.5544046401020006e-10,Low/Moderate
180,180,Q2H,C(RACE)[T.White_non_Hispanic],0.9616663023959672,0.58195691374895,False,-2.4620096992006886,4.385342303992623,0.07138582265322549,0.09948050741155089,0.028094684758325415,Low/Moderate,180,-0.5391805918310022,0.5656509076414638,False,-2.378750220001969,1.3003890363399646,0.07995649569187431,0.07995649614731479,4.5544046401020006e-10,Low/Moderate
181,181,Q2H,C(AGEBRACKET)[T.30_44],0.1833060864421408,0.6449844929437307,False,-0.5964669090166645,0.9630790819009463,0.07138582265322549,0.09948050741155089,0.028094684758325415,Low/Moderate,181,0.0571221071660716,0.7910135365848404,False,-0.36536660040570224,0.4796108147378454,0.07995649569187431,0.07995649614731479,4.5544046401020006e-10,Low/Moderate
182,182,Q2H,C(AGEBRACKET)[T.45_59],0.20322310095122847,0.6159608343556255,False,-0.5908825746127677,0.9973287765152246,0.07138582265322549,0.09948050741155089,0.028094684758325415,Low/Moderate,182,0.2539799101600306,0.23980870522317554,False,-0.16950479462041668,0.6774646149404778,0.07995649569187431,0.07995649614731479,4.5544046401020006e-10,Low/Moderate
183,183,Q2H,C(AGEBRACKET)[T.60plus],0.1408485354076672,0.7262708886480201,False,-0.6476852025883729,0.9293822734037073,0.07138582265322549,0.09948050741155089,0.028094684758325415,Low/Moderate,183,0.10814319345094668,0.616556550704517,False,-0.3151467929400452,0.5314331798419386,0.07995649569187431,0.07995649614731479,4.5544046401020006e-10,Low/Moderate
184,184,Q2H,C(EDUCATION)[T.HS_graduate_or_equivalent],1.0554727598848936,0.034041032447010164,True,0.07948534062209667,2.0314601791476905,0.07138582265322549,0.09948050741155089,0.028094684758325415,Low/Moderate,184,0.19237422248580574,0.4741180558894277,False,-0.3343780547267753,0.7191264996983867,0.07995649569187431,0.07995649614731479,4.5544046401020006e-10,Low/Moderate
185,185,Q2H,C(EDUCATION)[T.No_HS_diploma],-0.5137313048101313,0.6306213441036663,False,-2.6077099874087155,1.580247377788453,0.07138582265322549,0.09948050741155089,0.028094684758325415,Low/Moderate,185,0.3147208964174978,0.58538271595004,False,-0.8159798908054933,1.4454216836404887,0.07995649569187431,0.07995649614731479,4.5544046401020006e-10,Low/Moderate
186,186,Q2H,C(EDUCATION)[T.Some_college],0.07793988617365548,0.7909450572927468,False,-0.4983287596315032,0.6542085319788141,0.07138582265322549,0.09948050741155089,0.028094684758325415,Low/Moderate,186,0.18712410046470473,0.23435654694590713,False,-0.12127905013182971,0.4955272510612392,0.07995649569187431,0.07995649614731479,4.5544046401020006e-10,Low/Moderate
187,187,Q2H,C(PARTYBEFORE)[T.Independent],0.42596886638297876,0.14686222702945517,False,-0.14953343008299896,1.0014711628489565,0.07138582265322549,0.09948050741155089,0.028094684758325415,Low/Moderate,187,0.30363362093142426,0.059140715171064236,False,-0.011716128412603444,0.6189833702754519,0.07995649569187431,0.07995649614731479,4.5544046401020006e-10,Low/Moderate
188,188,Q2H,C(PARTYBEFORE)[T.Republican],1.0375890044588545,0.0021219561006308465,True,0.37572919173933395,1.699448817178375,0.07138582265322549,0.09948050741155089,0.028094684758325415,Low/Moderate,188,0.6312467097067326,0.0006092004270688181,True,0.27027623376184373,0.9922171856516214,0.07995649569187431,0.07995649614731479,4.5544046401020006e-10,Low/Moderate
189,189,Q2H,C(GENDER)[T.Male],0.32123211196810025,0.20014469705663585,False,-0.17020805160998886,0.8126722755461894,0.07138582265322549,0.09948050741155089,0.028094684758325415,Low/Moderate,189,0.14651240430711818,0.28072436466597706,False,-0.11969762109326668,0.41272242970750306,0.07995649569187431,0.07995649614731479,4.5544046401020006e-10,Low/Moderate
190,190,Q2H,RACE_majority[T.True],0.08736793663718576,0.9579052042845008,False,-3.1568513811496826,3.3315872544240537,0.07138582265322549,0.09948050741155089,0.028094684758325415,Low/Moderate,190,-0.06126441703532367,0.9450069026510777,False,-1.8020448255200314,1.6795159914493842,0.07995649569187431,0.07995649614731479,4.5544046401020006e-10,Low/Moderate
191,191,Q2H,AGEBRACKET_majority[T.True],0.30273626511204993,0.2696117127263221,False,-0.23474126293892,0.8402137931630198,0.07138582265322549,0.09948050741155089,0.028094684758325415,Low/Moderate,191,-0.09094226381742485,0.5330645795153512,False,-0.37689386101910016,0.1950093333842505,0.07995649569187431,0.07995649614731479,4.5544046401020006e-10,Low/Moderate
192,192,Q2H,EDUCATION_majority[T.True],0.02382875427765368,0.9387046003958199,False,-0.5835138662927737,0.631171374848081,0.07138582265322549,0.09948050741155089,0.028094684758325415,Low/Moderate,192,-0.033909648596702716,0.8390664625734107,False,-0.36116570806038534,0.29334641086697993,0.07995649569187431,0.07995649614731479,4.5544046401020006e-10,Low/Moderate
193,193,Q2H,PARTYBEFORE_majority[T.True],-0.1575155029688911,0.560634687271558,False,-0.6880623705105369,0.3730313645727546,0.07138582265322549,0.09948050741155089,0.028094684758325415,Low/Moderate,193,-0.027874987312369672,0.8497909990843581,False,-0.31635581428406967,0.2606058396593304,0.07995649569187431,0.07995649614731479,4.5544046401020006e-10,Low/Moderate
194,194,Q2H,GENDER_majority[T.True],0.08588485289820633,0.7368052330278556,False,-0.4149711745658259,0.5867408803622386,0.07138582265322549,0.09948050741155089,0.028094684758325415,Low/Moderate,194,0.07341243605216391,0.5968338971877676,False,-0.19860436054929526,0.3454292326536231,0.07995649569187431,0.07995649614731479,4.5544046401020006e-10,Low/Moderate
195,195,Q2H,RACE_diversity,-0.0915297963139479,0.5733786541587009,False,-0.41012445939744346,0.22706486676954762,0.07138582265322549,0.09948050741155089,0.028094684758325415,Low/Moderate,195,0.04452006615934809,0.5622433034784851,False,-0.10605080406823311,0.1950909363869293,0.07995649569187431,0.07995649614731479,4.5544046401020006e-10,Low/Moderate
196,196,Q2H,AGEBRACKET_diversity,0.07002533280016335,0.6404053492530368,False,-0.22378261158071558,0.3638332771810423,0.07138582265322549,0.09948050741155089,0.028094684758325415,Low/Moderate,196,0.022950908931765553,0.7456092144769613,False,-0.11569949718910727,0.16160131505263836,0.07995649569187431,0.07995649614731479,4.5544046401020006e-10,Low/Moderate
197,197,Q2H,EDUCATION_diversity,0.016043451233598145,0.9214506951745467,False,-0.3028460852969372,0.33493298776413344,0.07138582265322549,0.09948050741155089,0.028094684758325415,Low/Moderate,197,-0.08480548384506602,0.26953982396362663,False,-0.2353464176147338,0.06573544992460177,0.07995649569187431,0.07995649614731479,4.5544046401020006e-10,Low/Moderate
198,198,Q2H,PARTYBEFORE_diversity,0.015713546867255984,0.918387128936682,False,-0.2848555290606344,0.3162826227951464,0.07138582265322549,0.09948050741155089,0.028094684758325415,Low/Moderate,198,-0.09439948398449673,0.19126020480111128,False,-0.2359751419932436,0.04717617402425016,0.07995649569187431,0.07995649614731479,4.5544046401020006e-10,Low/Moderate
199,199,Q2H,GENDER_diversity,-0.11181655377095859,0.46533553385727233,False,-0.41199405963455293,0.18836095209263573,0.07138582265322549,0.09948050741155089,0.028094684758325415,Low/Moderate,199,-0.026778416183498736,0.7088092498989039,False,-0.16731642335392857,0.11375959098693109,0.07995649569187431,0.07995649614731479,4.5544046401020006e-10,Low/Moderate
200,200,Q2I,Intercept,-3.4436724895903135,0.0010232938303134402,True,-5.498905773013546,-1.3884392061670807,0.07553845775732895,0.11438950920193508,0.03885105144460614,Low/Moderate,200,-0.28125618731223295,0.5970789653113717,False,-1.3240976424127955,0.7615852677883295,0.1923890554751385,0.22523547054100992,0.032846415065871416,High (Strong Signal)
201,201,Q2I,C(RACE)[T.Asian_non_Hispanic],2.3539213135150265,0.035070040090169806,True,0.16483743915729354,4.54300518787276,0.07553845775732895,0.11438950920193508,0.03885105144460614,Low/Moderate,201,-0.8892979777135521,0.11142037135238873,False,-1.984251366291396,0.20565541086429184,0.1923890554751385,0.22523547054100992,0.032846415065871416,High (Strong Signal)
202,202,Q2I,C(RACE)[T.Black_non_Hispanic],2.3041889583976705,0.013793869154104967,True,0.4702934181640239,4.138084498631317,0.07553845775732895,0.11438950920193508,0.03885105144460614,Low/Moderate,202,-0.788973183075408,0.09277209094955022,False,-1.7089032735933571,0.13095690744254107,0.1923890554751385,0.22523547054100992,0.032846415065871416,High (Strong Signal)
203,203,Q2I,C(RACE)[T.Hispanic],1.3923344864498717,0.1510359136193678,False,-0.5081875599109893,3.292856532810733,0.07553845775732895,0.11438950920193508,0.03885105144460614,Low/Moderate,203,-0.7574234939307369,0.11966854402013564,False,-1.7113849917194883,0.19653800385801445,0.1923890554751385,0.22523547054100992,0.032846415065871416,High (Strong Signal)
204,204,Q2I,C(RACE)[T.Other_non_Hispanic],-0.8112506526298594,0.6787948954076963,False,-4.650880504407233,3.0283791991475146,0.07553845775732895,0.11438950920193508,0.03885105144460614,Low/Moderate,204,-1.513989150880821,0.12526067142533107,False,-3.44956966342322,0.42159136166157785,0.1923890554751385,0.22523547054100992,0.032846415065871416,High (Strong Signal)
